Departure_Station	Destination_Station	One_Way_Ticket	EasyCard	EasyCard_Senior_Disabled
台北車站	龍山寺	20	16	8
台北車站	西門	20	16	8
台北車站	善導寺	20	16	8
台北車站	忠孝新生	20	16	8
台北車站	忠孝復興	20	16	8
台北車站	忠孝敦化	20	16	8
台北車站	國父紀念館	20	16	8
台北車站	市政府	20	16	8
台北車站	永春	25	20	10
台北車站	後山埤	25	20	10
台北車站	昆陽	25	20	10
台北車站	南港	30	24	12
台北車站	南港展覽館	30	24	12
台北車站	象山	25	20	10
台北車站	世貿中心	25	20	10
台北車站	信義安和	20	16	8
台北車站	大安	20	16	8
台北車站	大安森林公園	20	16	8
台北車站	北門	20	16	8
台北車站	中山	20	16	8
台北車站	松江南京	20	16	8
台北車站	南京復興	20	16	8
台北車站	台北小巨蛋	20	16	8
台北車站	南京三民	25	20	10
台北車站	松山	25	20	10
台北車站	輔大	35	28	14
台北車站	新莊	30	24	12
台北車站	頭前庄	30	24	12
台北車站	先嗇宮	25	20	10
台北車站	三重	25	20	10
台北車站	菜寮	20	16	8
台北車站	台北橋	20	16	8
台北車站	大橋頭	20	16	8
台北車站	民權西路	20	16	8
台北車站	中山國小	20	16	8
台北車站	行天宮	20	16	8
台北車站	松江南京	20	16	8
台北車站	忠孝新生	20	16	8
台北車站	東門	20	16	8
台北車站	蘆洲	30	24	12
台北車站	三民高中	25	20	10
台北車站	徐匯中學	25	20	10
台北車站	三和國中	25	20	10
台北車站	三重國小	20	16	8
台北車站	迴龍	40	32	16
台北車站	丹鳳	35	28	14
台北車站	松山機場	25	20	10
台北車站	中山國中	20	16	8
台北車站	南京東路	20	16	8
台北車站	忠孝復興	20	16	8
台北車站	大安	20	16	8
台北車站	科技大樓	20	16	8
台北車站	六張犁	25	20	10
台北車站	麟光	25	20	10
台北車站	辛亥	25	20	10
台北車站	萬芳醫院	30	24	12
台北車站	萬芳社區	30	24	12
台北車站	木柵	30	24	12
台北車站	動物園	35	28	14
台北車站	大直	25	20	10
台北車站	劍南路	30	24	12
台北車站	西湖	30	24	12
台北車站	港墘	35	28	14
台北車站	文德	35	28	14
台北車站	內湖	35	28	14
台北車站	大湖公園	40	32	16
台北車站	葫洲	35	28	14
台北車站	東湖	35	28	14
台北車站	南港軟體園區	35	28	14
台北車站	南港展覽館	30	24	12
台北車站	小碧潭	30	24	12
台北車站	新店	30	24	12
台北車站	新店市公所	30	24	12
台北車站	七張	30	24	12
台北車站	大坪林	30	24	12
台北車站	景美	25	20	10
台北車站	萬隆	25	20	10
台北車站	公館	20	16	8
台北車站	台電大樓	20	16	8
台北車站	古亭	20	16	8
台北車站	中正紀念堂	20	16	8
台北車站	小南門	20	16	8
台北車站	頂溪	20	16	8
台北車站	永安市場	25	20	10
台北車站	景安	25	20	10
台北車站	南勢角	25	20	10
台北車站	臺大醫院	20	16	8
台北車站	台北車站	20	16	8
台北車站	台北車站	20	16	8
台北車站	中山	20	16	8
台北車站	雙連	20	16	8
台北車站	民權西路	20	16	8
台北車站	圓山	20	16	8
台北車站	劍潭	20	16	8
台北車站	士林	25	20	10
台北車站	芝山	25	20	10
台北車站	明德	25	20	10
台北車站	石牌	25	20	10
台北車站	唭哩岸	30	24	12
台北車站	奇岩	30	24	12
台北車站	北投	30	24	12
台北車站	新北投	35	28	14
台北車站	復興崗	35	28	14
台北車站	忠義	35	28	14
台北車站	關渡	40	32	16
台北車站	竹圍	40	32	16
台北車站	紅樹林	45	36	18
台北車站	淡水	50	40	20
台北車站	頂埔	40	28	14
台北車站	永寧	35	28	14
台北車站	土城	35	28	14
台北車站	海山	35	28	14
台北車站	亞東醫院	30	24	12
台北車站	府中	30	24	12
台北車站	板橋	25	20	10
台北車站	新埔	25	20	10
台北車站	江子翠	25	20	10
台北車站	龍山寺	20	16	8
台北車站	西門	20	16	8
台北車站	善導寺	20	16	8
台北車站	忠孝新生	20	16	8
台北車站	忠孝復興	20	16	8
台北車站	忠孝敦化	20	16	8
台北車站	國父紀念館	20	16	8
台北車站	市政府	20	16	8
台北車站	永春	25	20	10
台北車站	後山埤	25	20	10
台北車站	昆陽	25	20	10
台北車站	南港	30	24	12
台北車站	南港展覽館	30	24	12
台北車站	象山	25	20	10
台北車站	世貿中心	25	20	10
台北車站	信義安和	20	16	8
台北車站	大安	20	16	8
台北車站	大安森林公園	20	16	8
台北車站	北門	20	16	8
台北車站	中山	20	16	8
台北車站	松江南京	20	16	8
台北車站	南京復興	20	16	8
台北車站	台北小巨蛋	20	16	8
台北車站	南京三民	25	20	10
台北車站	松山	25	20	10
台北車站	輔大	35	28	14
台北車站	新莊	30	24	12
台北車站	頭前庄	30	24	12
台北車站	先嗇宮	25	20	10
台北車站	三重	25	20	10
台北車站	菜寮	20	16	8
台北車站	台北橋	20	16	8
台北車站	大橋頭	20	16	8
台北車站	民權西路	20	16	8
台北車站	中山國小	20	16	8
台北車站	行天宮	20	16	8
台北車站	松江南京	20	16	8
台北車站	忠孝新生	20	16	8
台北車站	東門	20	16	8
台北車站	蘆洲	30	24	12
台北車站	三民高中	25	20	10
台北車站	徐匯中學	25	20	10
台北車站	三和國中	25	20	10
台北車站	三重國小	20	16	8
台北車站	迴龍	40	32	16
台北車站	丹鳳	35	28	14
中山	松山機場	20	16	8
中山	中山國中	20	16	8
中山	南京東路	20	16	8
中山	忠孝復興	20	16	8
中山	大安	20	16	8
中山	科技大樓	25	20	10
中山	六張犁	25	20	10
中山	麟光	25	20	10
中山	辛亥	30	24	12
中山	萬芳醫院	30	24	12
中山	萬芳社區	30	24	12
中山	木柵	35	28	14
中山	動物園	35	28	14
中山	大直	25	20	10
中山	劍南路	30	24	12
中山	西湖	30	24	12
中山	港墘	30	24	12
中山	文德	35	28	14
中山	內湖	35	28	14
中山	大湖公園	35	28	14
中山	葫洲	35	28	14
中山	東湖	35	28	14
中山	南港軟體園區	35	28	14
中山	南港展覽館	35	28	14
中山	小碧潭	35	28	14
中山	新店	35	28	14
中山	新店市公所	30	24	12
中山	七張	30	24	12
中山	大坪林	30	24	12
中山	景美	25	20	10
中山	萬隆	25	20	10
中山	公館	20	16	8
中山	台電大樓	20	16	8
中山	古亭	20	16	8
中山	中正紀念堂	20	16	8
中山	小南門	20	16	8
中山	頂溪	25	20	10
中山	永安市場	25	20	10
中山	景安	25	20	10
中山	南勢角	30	24	12
中山	臺大醫院	20	16	8
中山	台北車站	20	16	8
中山	台北車站	20	16	8
中山	中山	20	16	8
中山	雙連	20	16	8
中山	民權西路	20	16	8
中山	圓山	20	16	8
中山	劍潭	20	16	8
中山	士林	20	16	8
中山	芝山	25	20	10
中山	明德	25	20	10
中山	石牌	25	20	10
中山	唭哩岸	30	24	12
中山	奇岩	30	24	12
中山	北投	30	24	12
中山	新北投	35	28	14
中山	復興崗	35	28	14
中山	忠義	35	28	14
中山	關渡	40	32	16
中山	竹圍	40	32	16
中山	紅樹林	45	36	18
中山	淡水	50	40	20
中山	頂埔	40	32	16
中山	永寧	40	32	16
中山	土城	35	28	14
中山	海山	35	28	14
中山	亞東醫院	30	24	12
中山	府中	30	24	12
中山	板橋	30	24	12
中山	新埔	25	20	10
中山	江子翠	25	20	10
中山	龍山寺	20	16	8
中山	西門	20	16	8
中山	善導寺	20	16	8
中山	忠孝新生	20	16	8
中山	忠孝復興	20	16	8
中山	忠孝敦化	20	16	8
中山	國父紀念館	20	16	8
中山	市政府	25	20	10
中山	永春	25	20	10
中山	後山埤	25	20	10
中山	昆陽	30	24	12
中山	南港	30	24	12
中山	南港展覽館	35	28	14
中山	象山	25	20	10
中山	世貿中心	25	20	10
中山	信義安和	25	20	10
中山	大安	20	16	8
中山	大安森林公園	20	16	8
中山	北門	20	16	8
中山	中山	20	16	8
中山	松江南京	20	16	8
中山	南京復興	20	16	8
中山	台北小巨蛋	20	16	8
中山	南京三民	20	16	8
中山	松山	25	20	10
中山	輔大	30	24	12
中山	新莊	30	24	12
中山	頭前庄	25	20	10
中山	先嗇宮	25	20	10
中山	三重	20	16	8
中山	菜寮	20	16	8
中山	台北橋	20	16	8
中山	大橋頭	20	16	8
中山	民權西路	20	16	8
中山	中山國小	20	16	8
中山	行天宮	20	16	8
中山	松江南京	20	16	8
中山	忠孝新生	20	16	8
中山	東門	20	16	8
中山	蘆洲	25	20	10
中山	三民高中	25	20	10
中山	徐匯中學	25	20	10
中山	三和國中	20	16	8
中山	三重國小	20	16	8
中山	迴龍	35	28	14
中山	丹鳳	35	28	14
雙連	松山機場	25	20	10
雙連	中山國中	20	16	8
雙連	南京東路	20	16	8
雙連	忠孝復興	20	16	8
雙連	大安	20	16	8
雙連	科技大樓	25	20	10
雙連	六張犁	25	20	10
雙連	麟光	25	20	10
雙連	辛亥	30	24	12
雙連	萬芳醫院	30	24	12
雙連	萬芳社區	35	28	14
雙連	木柵	35	28	14
雙連	動物園	35	28	14
雙連	大直	25	20	10
雙連	劍南路	30	24	12
雙連	西湖	30	24	12
雙連	港墘	35	28	14
雙連	文德	35	28	14
雙連	內湖	35	28	14
雙連	大湖公園	40	32	16
雙連	葫洲	40	32	16
雙連	東湖	35	28	14
雙連	南港軟體園區	35	28	14
雙連	南港展覽館	35	28	14
雙連	小碧潭	35	28	14
雙連	新店	35	28	14
雙連	新店市公所	35	28	14
雙連	七張	30	24	12
雙連	大坪林	30	24	12
雙連	景美	30	24	12
雙連	萬隆	25	20	10
雙連	公館	25	20	10
雙連	台電大樓	20	16	8
雙連	古亭	20	16	8
雙連	中正紀念堂	20	16	8
雙連	小南門	20	16	8
雙連	頂溪	25	20	10
雙連	永安市場	25	20	10
雙連	景安	30	24	12
雙連	南勢角	30	24	12
雙連	臺大醫院	20	16	8
雙連	台北車站	20	16	8
雙連	台北車站	20	16	8
雙連	中山	20	16	8
雙連	雙連	20	16	8
雙連	民權西路	20	16	8
雙連	圓山	20	16	8
雙連	劍潭	20	16	8
雙連	士林	20	16	8
雙連	芝山	25	20	10
雙連	明德	25	20	10
雙連	石牌	25	20	10
雙連	唭哩岸	30	24	12
雙連	奇岩	30	24	12
